kinsler_sample_label,sample,assay,treatment,rep,time,total_raw_count,bias_prevalence,normalization_factor
18-4-3,EC18-R3-T3,EC18-R3,EC18,3,3,3884866.0,0.2555721777085113,822.5555555555555
20-2-1,EC20-R1-T1,EC20-R1,EC20,1,1,1652478.0,-8.742080148574106,2420.491176470588
20-3-1,EC20-R1-T2,EC20-R1,EC20,1,2,1363545.0,-0.8617692427483874,1496.4497885033088
20-4-1,EC20-R1-T3,EC20-R1,EC20,1,3,866836.0,9.603849391322498,617.385294117647
20-2-2,EC20-R2-T1,EC20-R2,EC20,2,1,1670307.0,-6.079117997319376,2413.958823529412
20-3-2,EC20-R2-T2,EC20-R2,EC20,2,2,1202018.0,-0.37259918380840595,1364.173824640464
20-4-2,EC20-R2-T3,EC20-R2,EC20,2,3,1386643.0,6.4517171811277745,1126.3441176470587
20-2-3,EC20-R3-T1,EC20-R3,EC20,3,1,1316096.0,4.832960173732902,2056.708823529412
20-3-3,EC20-R3-T2,EC20-R3,EC20,3,2,1178662.0,-1.8583408105799615,1632.935657786367
20-4-3,EC20-R3-T3,EC20-R3,EC20,3,3,1599878.0,-2.974619363152944,1741.8764705882354
21-1-1,EC21-R1-T1,EC21-R1,EC21,1,1,648164.0,4.720289116356934,877.6873065015479
21-2-1,EC21-R1-T2,EC21-R1,EC21,1,2,1538389.0,-1.355713741947433,1634.3726899507717
21-3-1,EC21-R1-T3,EC21-R1,EC21,1,3,1106350.0,4.930831365835099,793.2488756235904
21-4-1,EC21-R1-T4,EC21-R1,EC21,1,4,1758008.0,-8.295406740244594,839.3715170278638
21-1-2,EC21-R2-T1,EC21-R2,EC21,2,1,486568.0,7.472637731188147,687.8612099644129
21-2-2,EC21-R2-T2,EC21-R2,EC21,2,2,485523.0,3.811894584490773,538.7451114772354
21-3-2,EC21-R2-T3,EC21-R2,EC21,2,3,1224148.0,-0.2925646643316977,991.2178567814642
21-4-2,EC21-R2-T4,EC21-R2,EC21,2,4,1721069.0,-10.991967651347219,964.1565836298932
21-1-3,EC21-R3-T1,EC21-R3,EC21,3,1,1338544.0,0.36819048526226666,1811.1088235294117
21-2-3,EC21-R3-T2,EC21-R3,EC21,3,2,1410590.0,-0.5233655793654975,1552.9818253632384
21-3-3,EC21-R3-T3,EC21-R3,EC21,3,3,1875712.0,-0.2205096651926271,1649.2102717378311
21-4-3,EC21-R3-T4,EC21-R3,EC21,3,4,1647879.0,0.375684759295858,1031.9823529411765
23-1-1,EC23-R1-T1,EC23-R1,EC23,1,1,1227998.0,-2.8399506956824343,1867.9824046920821
23-2-1,EC23-R1-T2,EC23-R1,EC23,1,2,1664821.0,-1.8200359379210522,1874.9002567747327
23-3-1,EC23-R1-T3,EC23-R1,EC23,1,3,1498190.0,7.708182926362243,1130.503957567941
23-4-1,EC23-R1-T4,EC23-R1,EC23,1,4,1940380.0,-3.0481962927587554,927.7888563049853
23-1-2,EC23-R2-T1,EC23-R2,EC23,2,1,1477496.0,0.8529509033278271,2239.254385964912
23-2-2,EC23-R2-T2,EC23-R2,EC23,2,2,1960979.0,0.7690145268874939,2412.6993144360254
23-3-2,EC23-R2-T3,EC23-R2,EC23,2,3,2166322.0,-0.7202837024065749,1908.339746954522
23-4-2,EC23-R2-T4,EC23-R2,EC23,2,4,2421463.0,-0.9016817278087466,1344.169590643275
23-1-3,EC23-R3-T1,EC23-R3,EC23,3,1,1229373.0,-1.582973271719617,1912.1788856304986
23-2-3,EC23-R3-T2,EC23-R3,EC23,3,2,1839677.0,0.5712868309230514,2381.9444539557803
23-3-3,EC23-R3-T3,EC23-R3,EC23,3,3,1491357.0,0.9875420203034919,1476.1968741136388
23-4-3,EC23-R3-T4,EC23-R3,EC23,3,4,1807631.0,0.024144420493073637,1324.7888563049853
3-1-1,EC3-R1-T1,EC3-R1,EC3,1,1,1356341.0,2.2018639385833385,915.418918918919
3-2-1,EC3-R1-T2,EC3-R1,EC3,1,2,2121809.0,-0.9641990023121716,814.6231987515608
3-3-1,EC3-R1-T3,EC3-R1,EC3,1,3,1584438.0,-0.41881071604332476,475.93721411388344
3-4-1,EC3-R1-T4,EC3-R1,EC3,1,4,3203355.0,-0.8188542202278417,570.6216216216217
3-1-2,EC3-R2-T1,EC3-R2,EC3,2,1,1938771.0,1.1307616927240085,1121.4434782608696
3-2-2,EC3-R2-T2,EC3-R2,EC3,2,2,2551400.0,-0.5642390650930089,715.5338479691969
3-3-2,EC3-R2-T3,EC3-R2,EC3,2,3,3100700.0,-1.4333477054606152,573.7261859939312
3-4-2,EC3-R2-T4,EC3-R2,EC3,2,4,2832465.0,0.8668250778296156,349.67826086956524
3-1-3,EC3-R3-T1,EC3-R3,EC3,3,1,1259539.0,1.6133117986162082,846.5454545454545
3-2-3,EC3-R3-T2,EC3-R3,EC3,3,2,2051769.0,-1.2082785625805383,786.7410349570303
3-3-3,EC3-R3-T3,EC3-R3,EC3,3,3,2431569.0,0.23044635983128936,562.5354572932854
3-4-3,EC3-R3-T4,EC3-R3,EC3,3,4,3161827.0,-0.6354795958669592,509.32323232323233
A1,M3-R1-T1,M3-R1,M3,1,1,4885816.0,-0.9541827830710283,4852.4223433242505
A2,M3-R1-T2,M3-R1,M3,1,2,8910028.0,-1.1457633938399052,6280.391540348917
A3,M3-R1-T3,M3-R1,M3,1,3,1036411.0,1.000549442713429,465.14138546832714
A4,M3-R1-T4,M3-R1,M3,1,4,5206525.0,1.099396734197505,1482.0
B1,M3-R2-T1,M3-R2,M3,2,1,1989639.0,2.268676124573495,2071.831978319783
B2,M3-R2-T2,M3-R2,M3,2,2,18659452.0,0.34021609974107525,13091.337182348114
B3,M3-R2-T3,M3-R2,M3,2,3,20362738.0,-1.6748486160996054,7841.198776175677
B4,M3-R2-T4,M3-R2,M3,2,4,47819795.0,-0.934043608214965,13341.81300813008
C1,M3-R3-T1,M3-R3,M3,3,1,6405822.0,0.9636379800306427,6320.333333333333
C2,M3-R3-T2,M3-R3,M3,3,2,14613357.0,0.3493012159357347,11410.174671031005
C3,M3-R3-T3,M3-R3,M3,3,3,2722693.0,-0.651657612825483,1528.2609672695523
C4,M3-R3-T4,M3-R3,M3,3,4,21449234.0,-0.6612815831408945,8043.067750677506
D1,M3-R4-T1,M3-R4,M3,4,1,3909839.0,-1.5040705246092014,4511.915300546448
D2,M3-R4-T2,M3-R4,M3,4,2,2877255.0,-0.313675889735503,2520.899032602711
D3,M3-R4-T3,M3-R4,M3,4,3,4314103.0,0.5397539461906598,2528.647740319005
D4,M3-R4-T4,M3-R4,M3,4,4,4964839.0,1.2779924681540455,2062.5765027322404
